confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel,example
0.552674, 451, 816,20988,"inv_Member_of(X0,X3,T3)<-inv_Member_of(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X3,T2)",inv_Member_of,"inv_Member_of(International_Development_Association,South-West_Nigeria,T3)<-inv_Member_of(International_Development_Association,Iso_3166-1:Ug,T0)&Instance_of(Iso_3166-1:Ug,United_Nations_Member_States,T1)&inv_Instance_of(United_Nations_Member_States,South-West_Nigeria,T2)"
0.003040,   1, 290,20988,"inv_Member_of(X0,X0,T2)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)",inv_Member_of,"inv_Member_of(Erich_Julius_Adolf_Bethe,Erich_Julius_Adolf_Bethe,T2)<-Member_of(Erich_Julius_Adolf_Bethe,Sächsische_Akademie_Der_Wissenschaften_Zu_Leipzig,T0)&inv_Member_of(Sächsische_Akademie_Der_Wissenschaften_Zu_Leipzig,Erich_Julius_Adolf_Bethe,T1)"
0.852321, 178, 209, 210,"inv_Head_of_government(X0,X1,T1)<-inv_Head_of_government(X0,X1,T0)",inv_Head_of_government,"inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T1)<-inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T0)"
0.658357, 512, 778, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Head_of_government(X1,X0,T1)&inv_Head_of_government(X0,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Jürgen_Linden,Tacheny,T3)<-inv_Head_of_government(Jürgen_Linden,Tacheny,T0)&Head_of_government(Tacheny,Jürgen_Linden,T1)&inv_Head_of_government(Jürgen_Linden,Tacheny,T2)"
0.379310,   5,  13, 210,"inv_Head_of_government(X0,X2,T3)<-Position_held(X0,X1,T0)&inv_Position_held(X1,X0,T1)&inv_Head_of_government(X0,X2,T2)",inv_Head_of_government,"inv_Head_of_government(Kurt_Malangré,Tacheny,T3)<-Position_held(Kurt_Malangré,Lady_Mayor,T0)&inv_Position_held(Lady_Mayor,Kurt_Malangré,T1)&inv_Head_of_government(Kurt_Malangré,Tacheny,T2)"
0.244592,  65, 265, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Eberhard_Diepgen,Berlim,T3)<-inv_Head_of_government(Eberhard_Diepgen,Berlim,T0)&inv_Residence(Berlim,Elli_Ackermann,T1)&Residence(Elli_Ackermann,Berlim,T2)"
0.243671, 102, 418, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Claus_Wowereit,Berlim,T3)<-inv_Head_of_government(Claus_Wowereit,Berlim,T0)&Twinned_administrative_body(Berlim,Stad_Brussel,T1)&inv_Twinned_administrative_body(Stad_Brussel,Berlim,T2)"
0.186603,  17,  92, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Viktor_Cherepkov,Port_May_City,T3)<-inv_Head_of_government(Viktor_Cherepkov,Port_May_City,T0)&inv_Twinned_administrative_body(Port_May_City,Todohokke_Hokkaidō,T1)&Twinned_administrative_body(Todohokke_Hokkaidō,Port_May_City,T2)"
0.121951,   2,  18, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Country(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T3)<-inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T0)&Country(Bavorsko,History_Of_West_Germany,T1)&Contains_administrative_territorial_entity(History_Of_West_Germany,Bavorsko,T2)"
0.068627,   3,  45, 210,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Country(X2,X1,T2)",inv_Head_of_government,"inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T3)<-inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T0)&Located_in_the_administrative_territorial_entity(Bavorsko,History_Of_West_Germany,T1)&inv_Country(History_Of_West_Germany,Bavorsko,T2)"
0.803965, 161, 200, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Agoston_Haraszthy_De_Mokcsa,T3)<-inv_Significant_event(History_Of_Marriage,Agoston_Haraszthy_De_Mokcsa,T0)&Residence(Agoston_Haraszthy_De_Mokcsa,San_Deigo,T1)&inv_Residence(San_Deigo,Agoston_Haraszthy_De_Mokcsa,T2)"
0.759184,  82, 108, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T3)<-inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T0)&Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T1)&inv_Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T2)"
0.754902,  34,  45, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Abigail_Johnson,T3)<-inv_Significant_event(History_Of_Marriage,Abigail_Johnson,T0)&Employer(Abigail_Johnson,Clipper_Fund,T1)&inv_Employer(Clipper_Fund,Abigail_Johnson,T2)"
0.752089, 476, 633, 669,"inv_Significant_event(X0,X1,T1)<-inv_Significant_event(X0,X1,T0)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T1)<-inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T0)"
0.736041,  64,  87, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&inv_Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T3)<-inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T0)&inv_Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T1)&inv_Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T2)"
0.732806, 653, 891, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Significant_event(X1,X0,T1)&inv_Significant_event(X0,X1,T2)",inv_Significant_event,"inv_Significant_event(New_Build,Plankenhorn_Covered_Bridge,T3)<-inv_Significant_event(New_Build,Plankenhorn_Covered_Bridge,T0)&Significant_event(Plankenhorn_Covered_Bridge,New_Build,T1)&inv_Significant_event(New_Build,Plankenhorn_Covered_Bridge,T2)"
0.703883,  64,  91, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Spouse(X1,X2,T1)&Spouse(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(Hospital_Labor_Ward,Cristina_De_Kirchner,T3)<-inv_Significant_event(Hospital_Labor_Ward,Cristina_De_Kirchner,T0)&Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T1)&Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T2)"
0.672489,  68, 101, 669,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&inv_Spouse(X1,X2,T1)&Spouse(X2,X1,T2)",inv_Significant_event,"inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T3)<-inv_Significant_event(History_Of_Marriage,Cristina_De_Kirchner,T0)&inv_Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T1)&Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T2)"
0.961942,1415,1471,3054,"inv_Heritage_designation(X0,X1,T1)<-inv_Heritage_designation(X0,X1,T0)",inv_Heritage_designation,"inv_Heritage_designation(National_Historic_Landmark_District,Pennsylvania_Hospital,T1)<-inv_Heritage_designation(National_Historic_Landmark_District,Pennsylvania_Hospital,T0)"
0.704918,  19,  27,3054,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Instance_of(X0,X1,T2)",inv_Heritage_designation,"inv_Heritage_designation(Wetlands_Of_International_Importance,Zwin,T3)<-inv_Heritage_designation(Wetlands_Of_International_Importance,Zwin,T0)&Instance_of(Zwin,Wetlands_Of_International_Importance,T1)&inv_Instance_of(Wetlands_Of_International_Importance,Zwin,T2)"
0.691275, 136, 197,3054,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation,"inv_Heritage_designation(Bienes_De_Interés_Cultural_By_Province,Pedralbés_Monastery,T3)<-inv_Heritage_designation(Bienes_De_Interés_Cultural_By_Province,Pedralbés_Monastery,T0)&Heritage_designation(Pedralbés_Monastery,Bienes_De_Interés_Cultural_By_Province,T1)&inv_Heritage_designation(Bienes_De_Interés_Cultural_By_Province,Pedralbés_Monastery,T2)"
0.562500,   8,  14,3054,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation,"inv_Heritage_designation(Unesco_World_Heritage_Sites,Timbouctu,T3)<-inv_Heritage_designation(Unesco_World_Heritage_Sites,Stonehenge_World_Heritage_Site,T0)&Instance_of(Stonehenge_World_Heritage_Site,Unesco_World_Heritage_Sites,T1)&inv_Heritage_designation(Unesco_World_Heritage_Sites,Timbouctu,T2)"
0.219512,   4,  18,3054,"inv_Heritage_designation(X0,X2,T2)<-inv_Heritage_designation(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)",inv_Heritage_designation,"inv_Heritage_designation(Unesco_World_Heritage_Sites,Trams_In_Avignon,T2)<-inv_Heritage_designation(Unesco_World_Heritage_Sites,Santa_Fe_De_Guanajuato,T0)&Twinned_administrative_body(Santa_Fe_De_Guanajuato,Trams_In_Avignon,T1)"
0.001141,   2,1932,3054,"inv_Heritage_designation(X0,X1,T1)<-inv_Instance_of(X0,X1,T0)",inv_Heritage_designation,"inv_Heritage_designation(Wetlands_Of_International_Importance,Zwin,T1)<-inv_Instance_of(Wetlands_Of_International_Importance,Zwin,T0)"
0.716135, 366, 511,  84,"inv_Academic_degree(X0,X1,T3)<-inv_Academic_degree(X0,X1,T0)&Academic_degree(X1,X0,T1)&inv_Academic_degree(X0,X1,T2)",inv_Academic_degree,"inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T3)<-inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T0)&Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T1)&inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T2)"
0.692403, 245, 354,  84,"inv_Academic_degree(X0,X1,T3)<-inv_Academic_degree(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Academic_degree,"inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T3)<-inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T0)&Position_held(Barbara_Hendricks_(Politician),State_Secretary,T1)&inv_Position_held(State_Secretary,Barbara_Hendricks_(Politician),T2)"
0.319372,  27,  84,  84,"inv_Academic_degree(X0,X1,T1)<-inv_Academic_degree(X0,X1,T0)",inv_Academic_degree,"inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T1)<-inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T0)"
0.036082,  31, 855,  84,"inv_Academic_degree(X0,X3,T3)<-inv_Academic_degree(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X3,T2)",inv_Academic_degree,"inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T3)<-inv_Academic_degree(Doctorate,Heinrich_Winkler,T0)&Member_of_political_party(Heinrich_Winkler,German_Social_Democrats,T1)&inv_Member_of_political_party(German_Social_Democrats,Barbara_Hendricks_(Politician),T2)"
0.010000,   1,  88,  84,"inv_Academic_degree(X0,X3,T3)<-inv_Academic_degree(X0,X1,T0)&Employer(X1,X2,T1)&inv_Educated_at(X2,X3,T2)",inv_Academic_degree,"inv_Academic_degree(Dr.Sc.Inf.Med.,Aleksandr_Lyapunov,T3)<-inv_Academic_degree(Dr.Sc.Inf.Med.,Bunyakovsky,T0)&Employer(Bunyakovsky,Saint_Petersburg_University,T1)&inv_Educated_at(Saint_Petersburg_University,Aleksandr_Lyapunov,T2)"
0.004843,   1, 182,  84,"inv_Academic_degree(X0,X3,T3)<-inv_Academic_degree(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X3,T2)",inv_Academic_degree,"inv_Academic_degree(Master_Degrees,Ivan_Matveevich_Vinogradov,T3)<-inv_Academic_degree(Master_Degrees,Aleksandr_Lyapunov,T0)&Educated_at(Aleksandr_Lyapunov,Saint_Petersburg_University,T1)&inv_Educated_at(Saint_Petersburg_University,Ivan_Matveevich_Vinogradov,T2)"
0.964716, 952, 987,1225,"inv_Capital_of(X0,X1,T1)<-inv_Capital_of(X0,X1,T0)",inv_Capital_of,"inv_Capital_of(History_Of_Moscow_Oblast,Moskva,T1)<-inv_Capital_of(History_Of_Moscow_Oblast,Moskva,T0)"
0.862069,  11,  13,1225,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Crimean_Oblast,Simferopol,T3)<-inv_Located_in_the_administrative_territorial_entity(Crimean_Oblast,Simferopol,T0)&Capital_of(Simferopol,Crimean_Oblast,T1)&inv_Located_in_the_administrative_territorial_entity(Crimean_Oblast,Simferopol,T2)"
0.821625, 660, 803,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Gomel_Oblast,History_Of_Gomel,T3)<-inv_Capital_of(Gomel_Oblast,History_Of_Gomel,T0)&Capital_of(History_Of_Gomel,Gomel_Oblast,T1)&inv_Located_in_the_administrative_territorial_entity(Gomel_Oblast,History_Of_Gomel,T2)"
0.809931, 877,1083,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Kamensky_Municipal_District_Penza_Oblast,Kamenka_Urban_Settlement,T3)<-inv_Capital_of(Kamensky_Municipal_District_Penza_Oblast,Kamenka_Urban_Settlement,T0)&Located_in_the_administrative_territorial_entity(Kamenka_Urban_Settlement,Kamensky_Municipal_District_Penza_Oblast,T1)&inv_Capital_of(Kamensky_Municipal_District_Penza_Oblast,Kamenka_Urban_Settlement,T2)"
0.782297,1153,1474,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Tavdinskaya,Тавда,T3)<-inv_Capital_of(Tavdinskaya,Тавда,T0)&Capital_of(Тавда,Tavdinskaya,T1)&inv_Capital_of(Tavdinskaya,Тавда,T2)"
0.744186,  14,  19,1225,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Ru-Klu,Kurovskoy_Urban_Settlement,T3)<-inv_Located_in_the_administrative_territorial_entity(Ru-Klu,Kurovskoy_Urban_Settlement,T0)&Located_in_the_administrative_territorial_entity(Kurovskoy_Urban_Settlement,Ru-Klu,T1)&inv_Capital_of(Ru-Klu,Kurovskoy_Urban_Settlement,T2)"
0.686047,  26,  38,1225,"inv_Capital_of(X0,X2,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of,"inv_Capital_of(Ukrssr,History_Of_Kharkiv,T3)<-inv_Country(Ukrssr,Kiev/Kyiv,T0)&Located_in_the_administrative_territorial_entity(Kiev/Kyiv,Ukrssr,T1)&inv_Capital_of(Ukrssr,History_Of_Kharkiv,T2)"
0.666667,   8,  12,1225,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of,"inv_Capital_of(Crimean_Oblast,Simferopol,T3)<-inv_Located_in_the_administrative_territorial_entity(Crimean_Oblast,Simferopol,T0)&Capital_of(Simferopol,Crimean_Oblast,T1)&inv_Capital_of(Crimean_Oblast,Simferopol,T2)"
0.500000, 153, 306,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Capital_of,"inv_Capital_of(Su_(Country),Moskva,T3)<-inv_Capital_of(Su_(Country),Moskva,T0)&inv_Residence(Moskva,Marietta_Shahinian,T1)&Residence(Marietta_Shahinian,Moskva,T2)"
0.421637, 134, 318,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Capital_of,"inv_Capital_of(Luzhski_Raion,Luzhskoye_Urban_Settlement,T3)<-inv_Capital_of(Luzhski_Raion,Luzhskoye_Urban_Settlement,T0)&Located_in_the_administrative_territorial_entity(Luzhskoye_Urban_Settlement,Leningrad_Region,T1)&inv_Located_in_the_administrative_territorial_entity(Leningrad_Region,Luzhskoye_Urban_Settlement,T2)"
0.414520,  78, 188,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Capital_of,"inv_Capital_of(Gomel_Oblast,History_Of_Gomel,T3)<-inv_Capital_of(Gomel_Oblast,History_Of_Gomel,T0)&Twinned_administrative_body(History_Of_Gomel,Radom,T1)&inv_Twinned_administrative_body(Radom,History_Of_Gomel,T2)"
0.381148,  82, 215,1225,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Capital_of,"inv_Capital_of(Oksochi_Hospital,Novgorod,T3)<-inv_Capital_of(Oksochi_Hospital,Novgorod,T0)&inv_Twinned_administrative_body(Novgorod,Un/Locode:Debfe,T1)&Twinned_administrative_body(Un/Locode:Debfe,Novgorod,T2)"
0.100000,   1,   9,1225,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Capital_of,"inv_Capital_of(Ukrssr,Kiev/Kyiv,T3)<-inv_Located_in_the_administrative_territorial_entity(Ukrssr,Kiev/Kyiv,T0)&Twinned_administrative_body(Kiev/Kyiv,City_Of_Leipzig,T1)&inv_Twinned_administrative_body(City_Of_Leipzig,Kiev/Kyiv,T2)"
0.009611,  19,1972,1225,"inv_Capital_of(X0,X1,T1)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)",inv_Capital_of,"inv_Capital_of(Yaroslavl_Governorate,Yaroslavl’,T1)<-inv_Located_in_the_administrative_territorial_entity(Yaroslavl_Governorate,Yaroslavl’,T0)"
0.008317,  15,1802,1225,"inv_Capital_of(X0,X1,T1)<-inv_Country(X0,X1,T0)",inv_Capital_of,"inv_Capital_of(Grand_Principality_Of_Moscow,Moskva,T1)<-inv_Country(Grand_Principality_Of_Moscow,Moskva,T0)"
0.001492,   2,1477,1225,"inv_Capital_of(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X2,T2)",inv_Capital_of,"inv_Capital_of(Crimean_Oblast,Simferopol,T3)<-inv_Located_in_the_administrative_territorial_entity(Crimean_Oblast,City_Of_Sevastopol,T0)&Located_in_the_administrative_territorial_entity(City_Of_Sevastopol,Crimean_Oblast,T1)&inv_Located_in_the_administrative_territorial_entity(Crimean_Oblast,Simferopol,T2)"
1.000000,   1,   1,1354,"inv_Residence(X0,X2,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Armenian_Soviet_Socialist_Republic,Ervand_Kotchar,T3)<-Located_in_the_administrative_territorial_entity(Armenian_Soviet_Socialist_Republic,Su_(Country),T0)&inv_Located_in_the_administrative_territorial_entity(Su_(Country),Armenian_Soviet_Socialist_Republic,T1)&inv_Residence(Armenian_Soviet_Socialist_Republic,Ervand_Kotchar,T2)"
1.000000,   3,   3,1354,"inv_Residence(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Sport_In_Paris,Antonio_Machado_Ruiz,T3)<-inv_Located_in_the_administrative_territorial_entity(Sport_In_Paris,N14_Road_(France),T0)&Located_in_the_administrative_territorial_entity(N14_Road_(France),Sport_In_Paris,T1)&inv_Residence(Sport_In_Paris,Antonio_Machado_Ruiz,T2)"
0.956596, 991,1036,1354,"inv_Residence(X0,X1,T1)<-inv_Residence(X0,X1,T0)",inv_Residence,"inv_Residence(Armenian_Soviet_Socialist_Republic,Ervand_Kotchar,T1)<-inv_Residence(Armenian_Soviet_Socialist_Republic,Ervand_Kotchar,T0)"
0.920000,  10,  11,1354,"inv_Residence(X0,X2,T3)<-Country(X0,X1,T0)&inv_Country(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Madrid_City,Pedro_Almodovar,T3)<-Country(Madrid_City,Espanya,T0)&inv_Country(Espanya,Madrid_City,T1)&inv_Residence(Madrid_City,Pedro_Almodovar,T2)"
0.856448, 155, 181,1354,"inv_Residence(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Iso_3166-1:Fr,Milan_Kundera,T3)<-Contains_administrative_territorial_entity(Iso_3166-1:Fr,Auvergne_(Region),T0)&inv_Contains_administrative_territorial_entity(Auvergne_(Region),Iso_3166-1:Fr,T1)&inv_Residence(Iso_3166-1:Fr,Milan_Kundera,T2)"
0.846154,  34,  40,1354,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Residence,"inv_Residence(Moskva,Marietta_Shahinian,T3)<-inv_Residence(Moskva,Marietta_Shahinian,T0)&Member_of(Marietta_Shahinian,Writers'_Union,T1)&inv_Member_of(Writers'_Union,Marietta_Shahinian,T2)"
0.845466, 292, 345,1354,"inv_Residence(X0,X2,T3)<-Capital_of(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Moskva,Marietta_Shahinian,T3)<-Capital_of(Moskva,History_Of_Moscow_Oblast,T0)&inv_Capital_of(History_Of_Moscow_Oblast,Moskva,T1)&inv_Residence(Moskva,Marietta_Shahinian,T2)"
0.827957, 102, 123,1354,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Residence,"inv_Residence(Los_Angelas,Franklin_Rosborough_Thomas,T3)<-inv_Residence(Los_Angelas,Franklin_Rosborough_Thomas,T0)&Educated_at(Franklin_Rosborough_Thomas,Chouinard_Institute_Of_Art,T1)&inv_Educated_at(Chouinard_Institute_Of_Art,Franklin_Rosborough_Thomas,T2)"
0.826715, 202, 244,1354,"inv_Residence(X0,X2,T3)<-Head_of_government(X0,X1,T0)&inv_Head_of_government(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Berlim,Elli_Ackermann,T3)<-Head_of_government(Berlim,Eberhard_Diepgen,T0)&inv_Head_of_government(Eberhard_Diepgen,Berlim,T1)&inv_Residence(Berlim,Elli_Ackermann,T2)"
0.810526,  34,  42,1354,"inv_Residence(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence,"inv_Residence(Wash._D.C.,Maria_Von_Braun,T3)<-inv_Twinned_administrative_body(Wash._D.C.,Axis_Avenue,T0)&Twinned_administrative_body(Axis_Avenue,Wash._D.C.,T1)&inv_Residence(Wash._D.C.,Maria_Von_Braun,T2)"
