lift_score,conviction_score,confidence_score,rule_support,body_support,rule,head_rel
8126.028571,0.999937,0.542857,  38,  70,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X1,T2)",inv_Veto
7241.794917,0.999936,0.483786, 552,1141,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Veto
3742.250000,0.999935,0.250000,   2,   8,"inv_Veto(X0,X1,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Provide_military_protection_or_peacekeeping(X1,X2,T1)&inv_Reduce_relations(X2,X1,T2)",inv_Veto
10075.288462,0.999950,0.538462,   7,  13,"inv_Accuse_of_war_crimes(X0,X2,T3)<-inv_Provide_economic_aid(X0,X1,T0)&Provide_economic_aid(X1,X0,T1)&inv_Accuse_of_war_crimes(X0,X2,T2)",inv_Accuse_of_war_crimes
6237.083333,0.999949,0.333333,   1,   3,"inv_Accuse_of_war_crimes(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Employ_aerial_weapons(X1,X0,T1)&inv_Use_unconventional_violence(X0,X2,T2)",inv_Accuse_of_war_crimes
24948.333333,0.000000,1.000000,   3,   3,"inv_Appeal_to_yield(X0,X1,T3)<-Reject(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&inv_Make_optimistic_comment(X0,X1,T2)",inv_Appeal_to_yield
17820.238095,0.999965,0.714286,   5,   7,"inv_Appeal_to_yield(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&fight_with_small_arms_and_light_weapons(X0,X2,T2)",inv_Appeal_to_yield
12474.166667,0.999963,0.500000,   1,   2,"inv_Appeal_to_yield(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Appeal_for_release_of_persons_or_property(X1,X0,T1)&inv_Appeal_for_release_of_persons_or_property(X0,X2,T2)",inv_Appeal_to_yield
12474.166667,0.999963,0.500000,   1,   2,"inv_Appeal_to_yield(X0,X2,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Ease_economic_sanctions,_boycott,_embargo(X1,X0,T1)&inv_Make_an_appeal_or_request(X0,X2,T2)",inv_Appeal_to_yield
12474.166667,0.999963,0.500000,   1,   2,"inv_Appeal_to_yield(X0,X3,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Engage_in_judicial_cooperation(X1,X2,T1)&inv_Engage_in_negotiation(X2,X3,T2)",inv_Appeal_to_yield
8316.111111,0.999962,0.333333,   2,   6,"inv_Appeal_to_yield(X0,X1,T3)<-inv_Appeal_to_yield(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Appeal_to_yield
7207.296296,0.999962,0.288889,  13,  45,"inv_Appeal_to_yield(X0,X2,T2)<-inv_Ease_economic_sanctions,_boycott,_embargo(X0,X1,T0)&inv_Demand(X1,X2,T1)",inv_Appeal_to_yield
6804.090909,0.999962,0.272727,   3,  11,"inv_Appeal_to_yield(X0,X1,T3)<-inv_Appeal_to_yield(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)",inv_Appeal_to_yield
24948.333333,0.000000,1.000000,   1,   1,"inv_Demand_change_in_institutions,_regime(X0,X2,T3)<-inv_fight_with_small_arms_and_light_weapons(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Demand_change_in_institutions,_regime"
24948.333333,0.000000,1.000000,   1,   1,"inv_Demand_change_in_institutions,_regime(X0,X2,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&fight_with_small_arms_and_light_weapons(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Demand_change_in_institutions,_regime"
24948.333333,0.000000,1.000000,   1,   1,"inv_Demand_change_in_institutions,_regime(X0,X2,T3)<-inv_Express_intent_to_provide_material_aid(X0,X1,T0)&Express_intent_to_provide_military_aid(X1,X0,T1)&inv_Meet_at_a_'third'_location(X0,X2,T2)","inv_Demand_change_in_institutions,_regime"
13433.717949,0.999964,0.538462,   7,  13,"inv_Demand_change_in_institutions,_regime(X0,X2,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&Impose_blockade,_restrict_movement(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Demand_change_in_institutions,_regime"
8316.111111,0.999962,0.333333,   5,  15,"inv_Demand_change_in_institutions,_regime(X0,X2,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Demand_change_in_institutions,_regime"
12474.166667,0.999951,0.666667,   6,   9,"inv_Demand_release_of_persons_or_property(X0,X3,T3)<-Demonstrate_or_rally(X0,X1,T0)&inv_Impose_state_of_emergency_or_martial_law(X1,X2,T1)&inv_Abduct,_hijack,_or_take_hostage(X2,X3,T2)",inv_Demand_release_of_persons_or_property
9355.625000,0.999950,0.500000,   1,   2,"inv_Demand_release_of_persons_or_property(X0,X1,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Express_intent_to_mediate(X1,X2,T1)&inv_Use_unconventional_violence(X2,X1,T2)",inv_Demand_release_of_persons_or_property
9355.625000,0.999950,0.500000,   8,  16,"inv_Demand_release_of_persons_or_property(X0,X2,T3)<-inv_Appeal_for_release_of_persons_or_property(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&inv_Make_optimistic_comment(X0,X2,T2)",inv_Demand_release_of_persons_or_property
5757.307692,0.999949,0.307692,   8,  26,"inv_Demand_release_of_persons_or_property(X0,X3,T3)<-inv_Confiscate_property(X0,X1,T0)&Torture(X1,X2,T1)&Consult(X2,X3,T2)",inv_Demand_release_of_persons_or_property
5262.539062,0.999948,0.281250,  18,  64,"inv_Demand_release_of_persons_or_property(X0,X2,T3)<-Reject(X0,X1,T0)&inv_Threaten(X1,X0,T1)&inv_Make_optimistic_comment(X0,X2,T2)",inv_Demand_release_of_persons_or_property
9355.625000,0.999950,0.500000,   4,   8,"inv_Demand_that_target_yields(X0,X1,T3)<-inv_Bring_lawsuit_against(X0,X1,T0)&Defy_norms,_law(X1,X0,T1)&inv_Threaten(X0,X1,T2)",inv_Demand_that_target_yields
18711.250000,0.000000,1.000000,   1,   1,"inv_Ease_curfew(X0,X2,T2)<-inv_Ease_curfew(X0,X1,T0)&inv_Ease_administrative_sanctions(X1,X2,T1)",inv_Ease_curfew
18711.250000,0.000000,1.000000,  13,  13,"inv_Ease_curfew(X0,X3,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&Coerce(X1,X2,T1)&inv_Ease_administrative_sanctions(X2,X3,T2)",inv_Ease_curfew
17271.923077,0.999953,0.923077,  12,  13,"inv_Ease_curfew(X0,X3,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&inv_fight_with_small_arms_and_light_weapons(X1,X2,T1)&inv_Ease_administrative_sanctions(X2,X3,T2)",inv_Ease_curfew
15756.842105,0.999952,0.842105,  32,  38,"inv_Ease_curfew(X0,X2,T3)<-inv_Demonstrate_or_rally(X0,X1,T0)&Demonstrate_or_rally(X1,X0,T1)&inv_Ease_administrative_sanctions(X0,X2,T2)",inv_Ease_curfew
15592.708333,0.999952,0.833333,  40,  48,"inv_Ease_curfew(X0,X3,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&Threaten(X1,X2,T1)&inv_Ease_administrative_sanctions(X2,X3,T2)",inv_Ease_curfew
11226.750000,0.999951,0.600000,  12,  20,"inv_Ease_curfew(X0,X3,T3)<-inv_Confiscate_property(X0,X1,T0)&Threaten(X1,X2,T1)&inv_Ease_administrative_sanctions(X2,X3,T2)",inv_Ease_curfew
10773.143939,0.999950,0.575758,  19,  33,"inv_Ease_curfew(X0,X2,T3)<-inv_Impose_blockade,_restrict_movement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Ease_curfew(X0,X2,T2)",inv_Ease_curfew
9355.625000,0.999950,0.500000,   4,   8,"inv_Ease_curfew(X0,X1,T1)<-inv_Ease_curfew(X0,X1,T0)",inv_Ease_curfew
8316.111111,0.999950,0.444444,  16,  36,"inv_Ease_curfew(X0,X2,T3)<-inv_Impose_blockade,_restrict_movement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Engage_in_symbolic_act(X0,X2,T2)",inv_Ease_curfew
7484.500000,0.999949,0.400000,   2,   5,"inv_Ease_curfew(X0,X2,T2)<-inv_Appeal_for_change_in_leadership(X0,X1,T0)&Appeal_for_release_of_persons_or_property(X1,X2,T1)",inv_Ease_curfew
6237.083333,0.999949,0.333333,   1,   3,"inv_Ease_curfew(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&inv_Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)",inv_Ease_curfew
6237.083333,0.999949,0.333333,   1,   3,"inv_Ease_curfew(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Ease_curfew(X0,X2,T2)",inv_Ease_curfew
5847.265625,0.999949,0.312500,   5,  16,"inv_Ease_curfew(X0,X1,T3)<-inv_Ease_curfew(X0,X1,T0)&Engage_in_symbolic_act(X1,X0,T1)&Engage_in_symbolic_act(X0,X1,T2)",inv_Ease_curfew
4860.064935,0.999948,0.259740,  20,  77,"inv_Ease_curfew(X0,X3,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&inv_Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X2,X3,T2)",inv_Ease_curfew
10692.142857,0.999963,0.428571,   3,   7,"inv_Ban_political_parties_or_politicians(X0,X1,T3)<-inv_Ban_political_parties_or_politicians(X0,X1,T0)&Accuse_of_crime,_corruption(X1,X2,T1)&inv_Accuse_of_crime,_corruption(X2,X1,T2)",inv_Ban_political_parties_or_politicians
8316.111111,0.999962,0.333333,   1,   3,"inv_Ban_political_parties_or_politicians(X0,X1,T3)<-inv_Ban_political_parties_or_politicians(X0,X1,T0)&Threaten_with_military_force(X1,X2,T1)&inv_Make_statement(X2,X1,T2)",inv_Ban_political_parties_or_politicians
24948.333333,0.000000,1.000000,  11,  11,"inv_Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X1,T2)",inv_Refuse_to_de-escalate_military_engagement
19146.395349,0.999965,0.767442,  33,  43,"inv_Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Express_intent_to_provide_military_aid(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X1,T2)",inv_Refuse_to_de-escalate_military_engagement
18711.250000,0.999965,0.750000,   6,   8,"inv_Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-Confiscate_property(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Use_tactics_of_violent_repression(X2,X3,T2)",inv_Refuse_to_de-escalate_military_engagement
14969.000000,0.999964,0.600000,   3,   5,"inv_Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-Impose_administrative_sanctions(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Use_tactics_of_violent_repression(X2,X3,T2)",inv_Refuse_to_de-escalate_military_engagement
13836.890756,0.999964,0.554622,  66, 119,"inv_Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Impose_embargo,_boycott,_or_sanctions(X1,X2,T1)&inv_Impose_embargo,_boycott,_or_sanctions(X2,X1,T2)",inv_Refuse_to_de-escalate_military_engagement
9979.333333,0.999963,0.400000,   2,   5,"inv_Refuse_to_de-escalate_military_engagement(X0,X2,T3)<-Express_intent_to_mediate(X0,X1,T0)&inv_Demand(X1,X0,T1)&Use_tactics_of_violent_repression(X0,X2,T2)",inv_Refuse_to_de-escalate_military_engagement
8316.111111,0.999962,0.333333,  10,  30,"inv_Refuse_to_de-escalate_military_engagement(X0,X1,T1)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)",inv_Refuse_to_de-escalate_military_engagement
7878.421053,0.999962,0.315789,   6,  19,"inv_Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-Mobilize_or_increase_armed_forces(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Use_tactics_of_violent_repression(X2,X3,T2)",inv_Refuse_to_de-escalate_military_engagement
7484.500000,0.999962,0.300000,   3,  10,"inv_Refuse_to_de-escalate_military_engagement(X0,X2,T3)<-inv_Demonstrate_or_rally(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Torture(X0,X2,T2)",inv_Refuse_to_de-escalate_military_engagement
7337.745098,0.999962,0.294118,   5,  17,"inv_Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-Cooperate_militarily(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Use_tactics_of_violent_repression(X2,X3,T2)",inv_Refuse_to_de-escalate_military_engagement
7128.095238,0.999962,0.285714,   6,  21,"inv_Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-Occupy_territory(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Use_tactics_of_violent_repression(X2,X3,T2)",inv_Refuse_to_de-escalate_military_engagement
21384.285714,0.000000,1.000000,   1,   1,"inv_Threaten_with_political_dissent,_protest(X0,X3,T3)<-Engage_in_mass_killings(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)&Demand_military_aid(X2,X3,T2)","inv_Threaten_with_political_dissent,_protest"
29938.000000,0.000000,1.000000,   1,   1,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
29938.000000,0.000000,1.000000,   1,   1,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T3)<-inv_Consult(X0,X1,T0)&Consult(X1,X0,T1)&inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
25661.142857,0.999972,0.857143,   6,   7,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X3,T3)<-inv_Provide_military_protection_or_peacekeeping(X0,X1,T0)&Share_intelligence_or_information(X1,X2,T1)&Accuse(X2,X3,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
14969.000000,0.999970,0.500000,   1,   2,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T3)<-inv_Provide_military_aid(X0,X1,T0)&Express_intent_to_provide_military_protection_or_peacekeeping(X1,X0,T1)&inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
11975.200000,0.999969,0.400000,   2,   5,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T1)<-inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T0)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
11514.615385,0.999969,0.384615,   5,  13,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
9979.333333,0.999969,0.333333,   1,   3,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T3)<-inv_Provide_military_aid(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Express_intent_to_provide_material_aid(X2,X1,T2)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
8981.400000,0.999969,0.300000,   6,  20,"inv_Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)<-inv_Cooperate_economically(X0,X1,T0)&Veto(X1,X2,T1)",inv_Express_intent_to_provide_military_protection_or_peacekeeping
23671.906977,0.999972,0.790698,  68,  86,"inv_Reduce_or_stop_material_aid(X0,X1,T3)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Provide_military_protection_or_peacekeeping(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X1,T2)",inv_Reduce_or_stop_material_aid
9979.333333,0.999969,0.333333,  10,  30,"inv_Reduce_or_stop_material_aid(X0,X1,T1)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)",inv_Reduce_or_stop_material_aid
9979.333333,0.999969,0.333333,   2,   6,"inv_Reduce_or_stop_material_aid(X0,X2,T3)<-inv_Obstruct_passage,_block(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Reduce_or_stop_material_aid(X0,X2,T2)",inv_Reduce_or_stop_material_aid
7581.701299,0.999968,0.253247,  39, 154,"inv_Reduce_or_stop_material_aid(X0,X1,T3)<-inv_Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)&inv_Discuss_by_telephone(X2,X1,T2)",inv_Reduce_or_stop_material_aid
24948.333333,0.000000,1.000000,   3,   3,"inv_Threaten_with_repression(X0,X1,T3)<-Express_intent_to_accept_mediation(X0,X1,T0)&Impose_administrative_sanctions(X1,X2,T1)&Cooperate_militarily(X2,X1,T2)",inv_Threaten_with_repression
24948.333333,0.000000,1.000000,   3,   3,"inv_Threaten_with_repression(X0,X1,T3)<-inv_Use_tactics_of_violent_repression(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&Refuse_to_de-escalate_military_engagement(X2,X1,T2)",inv_Threaten_with_repression
24948.333333,0.000000,1.000000,   1,   1,"inv_Threaten_with_repression(X0,X1,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Threaten(X1,X0,T1)&inv_Threaten_with_repression(X0,X1,T2)",inv_Threaten_with_repression
24948.333333,0.000000,1.000000,   1,   1,"inv_Threaten_with_repression(X0,X1,T3)<-Express_intent_to_accept_mediation(X0,X1,T0)&Use_tactics_of_violent_repression(X1,X2,T1)&Criticize_or_denounce(X2,X1,T2)",inv_Threaten_with_repression
17820.238095,0.999965,0.714286,  10,  14,"inv_Threaten_with_repression(X0,X1,T3)<-inv_Use_tactics_of_violent_repression(X0,X1,T0)&Confiscate_property(X1,X2,T1)&Cooperate_militarily(X2,X1,T2)",inv_Threaten_with_repression
16632.222222,0.999964,0.666667,   2,   3,"inv_Threaten_with_repression(X0,X2,T3)<-inv_Bring_lawsuit_against(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&inv_Threaten_with_repression(X0,X2,T2)",inv_Threaten_with_repression
13305.777778,0.999963,0.533333,   8,  15,"inv_Threaten_with_repression(X0,X2,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Return,_release_person(s)(X1,X0,T1)&inv_Threaten_with_repression(X0,X2,T2)",inv_Threaten_with_repression
12474.166667,0.999963,0.500000,   1,   2,"inv_Threaten_with_repression(X0,X2,T2)<-inv_Use_conventional_military_force(X0,X1,T0)&Refuse_to_de-escalate_military_engagement(X1,X2,T1)",inv_Threaten_with_repression
12474.166667,0.999963,0.500000,   1,   2,"inv_Threaten_with_repression(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&Coerce(X1,X0,T1)&inv_Threaten_with_repression(X0,X2,T2)",inv_Threaten_with_repression
12474.166667,0.999963,0.500000,   4,   8,"inv_Threaten_with_repression(X0,X2,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&inv_Threaten_with_repression(X0,X2,T2)",inv_Threaten_with_repression
9979.333333,0.999963,0.400000,   2,   5,"inv_Threaten_with_repression(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&fight_with_small_arms_and_light_weapons(X1,X0,T1)&inv_Threaten_with_repression(X0,X2,T2)",inv_Threaten_with_repression
8316.111111,0.999962,0.333333,   1,   3,"inv_Threaten_with_repression(X0,X1,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Use_tactics_of_violent_repression(X1,X2,T1)&Refuse_to_de-escalate_military_engagement(X2,X1,T2)",inv_Threaten_with_repression
7128.095238,0.999962,0.285714,   4,  14,"inv_Threaten_with_repression(X0,X1,T3)<-inv_Use_tactics_of_violent_repression(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)&inv_Impose_administrative_sanctions(X2,X1,T2)",inv_Threaten_with_repression
9355.625000,0.999975,0.250000,   1,   4,"inv_Threaten_with_sanctions,_boycott,_embargo(X0,X1,T1)<-inv_Threaten_with_sanctions,_boycott,_embargo(X0,X1,T0)","inv_Threaten_with_sanctions,_boycott,_embargo"
17820.238095,0.999965,0.714286,   5,   7,"inv_Violate_ceasefire(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&inv_Violate_ceasefire(X0,X1,T2)",inv_Violate_ceasefire
17151.979167,0.999965,0.687500,  11,  16,"inv_Violate_ceasefire(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Abduct,_hijack,_or_take_hostage(X2,X1,T2)",inv_Violate_ceasefire
16632.222222,0.999964,0.666667,   2,   3,"inv_Violate_ceasefire(X0,X1,T3)<-Threaten(X0,X1,T0)&inv_Accuse_of_aggression(X1,X2,T1)&Express_intent_to_de-escalate_military_engagement(X2,X1,T2)",inv_Violate_ceasefire
12474.166667,0.999963,0.500000,   3,   6,"inv_Violate_ceasefire(X0,X1,T1)<-inv_Violate_ceasefire(X0,X1,T0)",inv_Violate_ceasefire
12474.166667,0.999963,0.500000,   4,   8,"inv_Violate_ceasefire(X0,X2,T3)<-inv_Discuss_by_telephone(X0,X1,T0)&inv_Discuss_by_telephone(X1,X0,T1)&inv_Violate_ceasefire(X0,X2,T2)",inv_Violate_ceasefire
10272.843137,0.999963,0.411765,   7,  17,"inv_Violate_ceasefire(X0,X1,T3)<-inv_Violate_ceasefire(X0,X1,T0)&inv_Accuse_of_aggression(X1,X0,T1)&Accuse_of_aggression(X0,X1,T2)",inv_Violate_ceasefire
9355.625000,0.999962,0.375000,   6,  16,"inv_Violate_ceasefire(X0,X1,T3)<-Accuse_of_aggression(X0,X1,T0)&Violate_ceasefire(X1,X0,T1)&Accuse_of_aggression(X0,X1,T2)",inv_Violate_ceasefire
9072.121212,0.999962,0.363636,   4,  11,"inv_Violate_ceasefire(X0,X1,T1)<-Accuse_of_aggression(X0,X1,T0)",inv_Violate_ceasefire
8316.111111,0.999962,0.333333,   5,  15,"inv_Violate_ceasefire(X0,X1,T3)<-inv_Violate_ceasefire(X0,X1,T0)&inv_Accuse_of_aggression(X1,X0,T1)&inv_Violate_ceasefire(X0,X1,T2)",inv_Violate_ceasefire
6652.888889,0.999962,0.266667,   4,  15,"inv_Violate_ceasefire(X0,X1,T3)<-Accuse_of_aggression(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Accuse_of_aggression(X0,X1,T2)",inv_Violate_ceasefire
6237.083333,0.999962,0.250000,   1,   4,"inv_Violate_ceasefire(X0,X2,T2)<-Reject_plan,_agreement_to_settle_dispute(X0,X1,T0)&Appeal_for_de-escalation_of_military_engagement(X1,X2,T1)",inv_Violate_ceasefire
37422.500000,0.000000,1.000000,  15,  15,"inv_Accede_to_demands_for_change_in_institutions,_regime(X0,X2,T3)<-inv_Provide_military_aid(X0,X1,T0)&Express_intent_to_provide_military_aid(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Accede_to_demands_for_change_in_institutions,_regime"
14969.000000,0.999976,0.400000,  10,  25,"inv_Accede_to_demands_for_change_in_institutions,_regime(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Demand_change_in_institutions,_regime(X0,X2,T2)","inv_Accede_to_demands_for_change_in_institutions,_regime"
12474.166667,0.999976,0.333333,   2,   6,"inv_Accede_to_demands_for_change_in_institutions,_regime(X0,X1,T1)<-inv_Demand_change_in_institutions,_regime(X0,X1,T0)","inv_Accede_to_demands_for_change_in_institutions,_regime"
24948.333333,0.999983,0.500000,   1,   2,"inv_Demonstrate_for_policy_change(X0,X2,T3)<-inv_Reduce_relations(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&inv_Demonstrate_for_policy_change(X0,X2,T2)",inv_Demonstrate_for_policy_change
16632.222222,0.999982,0.333333,   1,   3,"inv_Demonstrate_for_policy_change(X0,X1,T1)<-inv_Demonstrate_for_policy_change(X0,X1,T0)",inv_Demonstrate_for_policy_change
37422.500000,0.000000,1.000000,   1,   1,"inv_Expel_or_withdraw_peacekeepers(X0,X2,T3)<-Praise_or_endorse(X0,X1,T0)&Rally_opposition_against(X1,X0,T1)&inv_Reduce_or_break_diplomatic_relations(X0,X2,T2)",inv_Expel_or_withdraw_peacekeepers
